Run 1: 7.83 seconds, loss offset = 71.24
Run 2: 5.63 seconds, loss offset = 77.42
Run 3: 4.03 seconds, loss offset = 30.09
Run 4: 6.35 seconds, loss offset = 30.69
Run 5: 5.99 seconds, loss offset = 71.25
Run 6: 4.11 seconds, loss offset = 91.16
Run 7: 4.22 seconds, loss offset = 83.45
Run 8: 3.71 seconds, loss offset = 89.93
Run 9: 5.88 seconds, loss offset = 31.57
Run 10: 3.79 seconds, loss offset = 142.65
Run 11: 4.49 seconds, loss offset = 34.42
Run 12: 8.21 seconds, loss offset = 77.11
Run 13: 9.97 seconds, loss offset = 63.17
Run 14: 4.27 seconds, loss offset = 70.53
Run 15: 4.54 seconds, loss offset = 30.69
