Run 1: 4.46 seconds, loss offset = -8.44
Run 2: 3.99 seconds, loss offset = -89.51
Run 3: 3.39 seconds, loss offset = -54.09
Run 4: 2.89 seconds, loss offset = -92.85
Run 5: 4.01 seconds, loss offset = -95.23
Run 6: 3.59 seconds, loss offset = -95.29
Run 7: 6.89 seconds, loss offset = -92.40
Run 8: 4.36 seconds, loss offset = -86.71
Run 9: 3.27 seconds, loss offset = -92.62
Run 10: 4.45 seconds, loss offset = -91.98
Run 11: 6.91 seconds, loss offset = -96.61
Run 12: 4.69 seconds, loss offset = -96.74
Run 13: 3.74 seconds, loss offset = -93.02
Run 14: 4.78 seconds, loss offset = -92.42
Run 15: 4.69 seconds, loss offset = -67.53
