Run 1: 5.73 seconds, loss offset = -4.33
Run 2: 7.88 seconds, loss offset = -4.35
Run 3: 7.43 seconds, loss offset = -4.38
Run 4: 8.55 seconds, loss offset = -4.64
Run 5: 7.42 seconds, loss offset = -4.44
Run 6: 6.24 seconds, loss offset = -4.51
Run 7: 2.33 seconds, loss offset = -1.46
Run 8: 4.39 seconds, loss offset = -4.58
Run 9: 3.78 seconds, loss offset = -4.26
Run 10: 3.68 seconds, loss offset = -4.27
Run 11: 6.12 seconds, loss offset = -4.64
Run 12: 9.69 seconds, loss offset = -4.45
Run 13: 5.16 seconds, loss offset = -4.44
Run 14: 10.92 seconds, loss offset = -4.01
Run 15: 6.71 seconds, loss offset = -4.61
