Run 1: 4.80 seconds, loss offset = 64.17
Run 2: 6.54 seconds, loss offset = 98.69
Run 3: 2.12 seconds, loss offset = 28.30
Run 4: 4.09 seconds, loss offset = 21.24
Run 5: 2.55 seconds, loss offset = 28.21
Run 6: 5.50 seconds, loss offset = 9.93
Run 7: 2.83 seconds, loss offset = 28.24
Run 8: 2.61 seconds, loss offset = 90.12
Run 9: 3.21 seconds, loss offset = 28.23
Run 10: 4.24 seconds, loss offset = 131.34
Run 11: 6.07 seconds, loss offset = 99.02
Run 12: 4.87 seconds, loss offset = 46.97
Run 13: 4.35 seconds, loss offset = 56.62
Run 14: 5.43 seconds, loss offset = 30.84
Run 15: 2.21 seconds, loss offset = 28.31
