1.0000000618856732e-10	1.0000000414011763e-10	3.3837663507357314e-7	0.00014965135255267645	9.357181687755872	7.233420366225716e-5	1.0011604242180357e-10	1.0000000002050907e-10	1.0117583390839917e-10	1.0000000773742518e-10	1.0000018243911531e-10	2.9562355728371916e-5	9.279714961505116	1.0000116145051825e-10	0.0002594335314593672
1.0000000559887047e-10	1.000000081319459e-10	3.417509722357571e-7	6.435101973897286e-5	1.0000002433786763e-10	7.368154881693054e-5	1.0085666182927831e-10	1.000000000045961e-10	1.0124043805434642e-10	1.0000000039293543e-10	1.00003364530253e-10	2.2373828349506464e-5	8.484769484617589e-5	1.0000316152668261e-10	0.00035892805362021743
1.0000014693741433e-10	1.000000277529895e-10	3.375160326215927e-7	8.990876443597872e-5	1.0000001918942483e-10	6.529045750829673e-5	1.0000153727814335e-10	1.0000000001421615e-10	1.0121079621604855e-10	1.0000000437528952e-10	1.0001324067813017e-10	2.6883341229493226e-5	8.503619228324648e-5	1.0000055153686561e-10	0.0006431308549351268
1.0000000874634551e-10	1.0000000600412605e-10	3.451482567906062e-7	4.756942221962793	1.000000445197265e-10	7.646819072041331e-5	1.0002197709736564e-10	1.0000000012499722e-10	1.0122135425669243e-10	1.0000000012567685e-10	1.0000188075892307e-10	2.5692649915471105e-5	8.582467398493207e-5	1.0000049346105864e-10	0.0009137310067590777
1.0000000439680724e-10	1.000000464055632e-10	3.409526449240882e-7	7.495477603239676e-5	1.0000000011034228e-10	6.60636973888045e-5	1.0007272722846007e-10	1.0000000004567436e-10	1.0123506253608939e-10	1.0000000101895413e-10	1.0004432311162944e-10	2.7393581149620292e-5	8.550258252142341e-5	1.0000000421381832e-10	0.0007128735794976147
0.0015276882061560468	0.0012314661130335882	2.8696177890553504e-7	0.0017688112112011194	1.0000002906726691e-10	7.079853617141264e-6	0.0025238008605355886	0.001242322360339977	0.002167001649921998	0.001341793374902198	0.0021069499711933114	0.000843133526767345	0.0025988532003561	0.0012319212961825244	5.298180027768868e-10
0.0016586454599505464	1.0000001839987351e-10	0.00510071827273484	0.0010078012545006359	1.0000004437255136e-10	0.003841421035476856	0.0021096779750875818	1.0000000029680646e-10	1.0122717341667686e-10	1.0000003587757966e-10	1.0000833524203116e-10	4.0160399415643913e-7	2.5465686423485687e-5	1.0000011587795784e-10	0.00016062551022776815
1.000000074151983e-10	0.0018920888751055153	3.04326328876138e-7	4.177922394341074e-5	1.0000011564089138e-10	5.074640959457748e-6	0.013187672641685407	0.001896828384270419	0.01828963773640264	1.000000039052161e-10	0.018225542898970767	3.7642312810473195e-10	3.60033538689201e-5	0.0018921466360512624	2.805262090856229e-6
1.000000034529091e-10	1.0000000189565553e-10	0.00025482436442341317	1.6953518955499042e-5	1.0000004864799485e-10	0.0011225449098122558	1.0001599317130929e-10	1.000000000914628e-10	1.0119003114785028e-10	1.000000000921531e-10	3.8617700193082833e-10	1.6333081778547554e-5	2.0172670792923512e-5	1.0000083749094842e-10	5.2534251291181615e-6
1.0000000443849265e-10	1.0000000947896025e-10	3.247899350896807e-7	0.0002052691955597062	1.0000031586416541e-10	6.947354170715264e-6	1.0050708479783226e-10	1.0000000000272845e-10	0.0020905432189369717	0.0009047345738010368	0.002118518681794642	0.0009531481993579137	1.97583120048498e-5	1.0000045557648458e-10	2.012079179261141e-6
1.000000022166361e-10	0.13143316597454013	0.802781300438731	8.607023995534278e-5	1.0000049079776048e-10	1.7083166065832752e-5	0.6377601595860735	1.000000000734651e-10	0.6438334483239513	0.13074924702543136	0.6464037744586935	9.545979458349691e-6	7.129165369294106e-5	0.13145438457768813	1.2171898978068659e-5
0.786617154115972	0.7862681205959701	2.2529214181347317e-7	8.284798090807853e-5	1.0000000002224279e-10	2.642142811196889e-5	1.0000021948476631e-10	0.7863846792938127	1.0118627319068557e-10	0.7864402078889979	1.0001358230565434e-10	0.6721547531207274	7.132550252967265e-5	0.7862667330338221	3.198786305062619e-5
