Run 1: 5.91 seconds, loss offset = 46.54
Run 2: 5.18 seconds, loss offset = 20.99
Run 3: 4.36 seconds, loss offset = 11.30
Run 4: 16.83 seconds, loss offset = 43.81
Run 5: 4.86 seconds, loss offset = 37.55
Run 6: 9.08 seconds, loss offset = 34.24
Run 7: 4.45 seconds, loss offset = 36.45
Run 8: 7.56 seconds, loss offset = 31.49
Run 9: 4.84 seconds, loss offset = 39.30
Run 10: 4.33 seconds, loss offset = 10.11
Run 11: 4.45 seconds, loss offset = 112.04
Run 12: 7.99 seconds, loss offset = 79.58
Run 13: 5.87 seconds, loss offset = 47.99
Run 14: 6.17 seconds, loss offset = 28.16
Run 15: 2.46 seconds, loss offset = 48.70
