Run 1: 4.81 seconds, loss offset = -583.51
Run 2: 4.61 seconds, loss offset = -583.47
Run 3: 6.90 seconds, loss offset = -583.54
Run 4: 8.84 seconds, loss offset = -578.75
Run 5: 6.98 seconds, loss offset = -583.48
Run 6: 6.42 seconds, loss offset = -578.65
Run 7: 4.30 seconds, loss offset = -583.54
Run 8: 6.58 seconds, loss offset = -566.34
Run 9: 6.63 seconds, loss offset = -583.47
Run 10: 5.10 seconds, loss offset = -583.50
Run 11: 5.11 seconds, loss offset = -583.54
Run 12: 5.35 seconds, loss offset = -575.02
Run 13: 5.01 seconds, loss offset = -583.49
Run 14: 7.44 seconds, loss offset = -583.54
Run 15: 5.07 seconds, loss offset = -583.46
