0.0	0.0	0.006560084999614029	0.9897021035073682
0.1	0.10076774393758238	0.10868788592366367	0.8995580552327586
0.2	0.13174882656863093	0.2233115375232074	0.8153182363424052
0.3	0.1605991664461611	0.32332571972006874	0.754574926932695
0.4	0.1784729272301977	0.41865497899549786	0.7088899918940892
0.5	0.155677666519835	0.5260384401343475	0.6559032901569471
0.6	0.14698307532198263	0.6171136004537519	0.6465163022638519
0.7	0.13571157389129154	0.697231160242477	0.5881439313883202
0.8	0.1443170359476609	0.7738030884939011	0.5430004242674868
0.9	0.1202281070131498	0.8156057176110073	0.5442597966360145
1.0	0.09949957807444837	0.8879232449766854	0.5196000770149151
1.1	0.07532715921497159	0.9274949338664658	0.48556439502241167
1.2	0.11146692207757267	0.9878922605096873	0.45324166445825537
1.3	0.08252860530776186	1.0436684716258506	0.45098066278342286
1.4	0.07403654718272824	1.0512392367164858	0.4190802585871306
1.5	0.06179584206650022	1.0963227190512044	0.4291511796202925
1.6	0.07725818923178457	1.1472998175531708	0.4101914774703341
1.7	0.0629544938493296	1.1874427643554863	0.37381127961099414
1.8	0.07365731504207869	1.2263833824615487	0.35931275475991487
1.9	0.044250115002293054	1.235975956113917	0.3500434762876503
2.0	0.06315638692972388	1.265010431948813	0.35685136801699757
2.1	0.054062978329728444	1.303364664334803	0.3307077378066468
2.2	0.0693673654323739	1.3228018393996201	0.3222267760691322
2.3	0.050461109235324784	1.3547908731805316	0.31317247042590324
2.4	0.058526354212904086	1.3746245341871535	0.27649391822855995
2.5	0.05030380193849952	1.4101940050542492	0.25704347382958215
2.6	0.036686167120887	1.4311527499935632	0.26383881706668416
2.7	0.03695843392617519	1.442994212059611	0.26982357265698276
2.8	0.022040658352470703	1.475843712242522	0.24971625380590853
2.9	0.03426749740742719	1.497618513195118	0.2593192889516235
3.0	0.04814317734107515	1.515326863506483	0.237558690709814
3.1	0.047357363228608215	1.5123143857461507	0.2135724288213114
3.2	0.0369576601254544	1.5395838468993164	0.1984758118321235
3.3	0.020630483885649472	1.5591384622546798	0.19946696658723068
3.4	0.033248557221596975	1.586282537457737	0.19019216276589174
3.5	0.022054794513600626	1.579493261080653	0.1932478587261419
3.6	0.02467356365450175	1.5934996680339928	0.19109961717856197
3.7	0.021797955160081914	1.6072942987268641	0.20271555002006203
3.8	0.018483335058675148	1.635140658547895	0.18975056669012352
3.9	0.029940273720531634	1.6314527090849318	0.1769822836669816
4.0	0.03637012565915684	1.6443815735404803	0.14162548785601478
4.1	0.012498694299226365	1.654586829949832	0.1359375785292204
4.2	0.040541836925869976	1.6703657654061186	0.15955138668430954
4.3	0.024122097742446568	1.6893587931501206	0.13367764896027837
4.4	0.005643130300587246	1.6942092115474345	0.13351923814585945
4.5	0.020956572768591218	1.6980495787463605	0.1297438933596613
4.6	0.01375238503496016	1.7092678739235392	0.13153287846270367
4.7	0.030670309366200552	1.7247226861726923	0.12015855072317533
4.8	0.012407227880080087	1.7436482222685228	0.13795524406689658
4.9	0.03251358735021612	1.7312074902300492	0.11639473932355758
5.0	0.020458738560866375	1.7735032142982852	0.1195356716982547
5.1	0.005097635942841737	1.765327595276664	0.10519230882944605
5.2	0.00536312216445357	1.7842991294565507	0.10013933655200527
5.3	0.021024370489960222	1.7821019471713355	0.09308797965922375
5.4	0.0	1.797228116014176	0.11241295443762211
5.5	0.011956959294503753	1.7955848427074554	0.09757148014408822
5.6	0.008435480186818006	1.810085185045631	0.10706991634628563
5.7	0.003943218506231639	1.8102847261624269	0.1077952256946859
5.8	0.009988700762637774	1.806101437048088	0.07626739722805002
5.9	0.007390578004280977	1.8171382393422824	0.08449560425076913
6.0	0.017578085853430188	1.8298727487689468	0.08475585600907973
6.1	0.0	1.8221289398996476	0.10090674586463286
6.2	0.012445783651768369	1.8291364934608094	0.07216918469502336
6.3	0.0	1.8567351480441214	0.0843495113141258
6.4	0.0	1.846418297730937	0.08901941148052703
6.5	0.021198651527294825	1.8654018485535244	0.05906413328229398
6.6	0.029150737857489284	1.8543887664233136	0.06519188518049009
6.7	0.023352651364758233	1.8644244661506992	0.07139825587480361
6.8	0.0	1.873230434176378	0.0741948218436467
6.9	0.007562335591710919	1.8650753302492584	0.05515501810774333
7.0	0.010870009260973448	1.859443832146346	0.07080230880098458
7.1	0.010299772438911468	1.888154340148689	0.05977854541224722
7.2	0.009781957207879974	1.8720934346883036	0.046373698979806276
7.3	0.007533619027220804	1.8819894422908108	0.04067707186646191
7.4	0.013117374493337452	1.8821527550008554	0.059782143441221416
7.5	0.0	1.896569399825462	0.05161981458491282
7.6	0.0034404099497520662	1.8939656152911593	0.04356048037753165
7.7	0.0018846096911966977	1.9050556717891913	0.060655317523885824
