Run 1: 7.37 seconds, loss offset = -4.88
Run 2: 9.78 seconds, loss offset = -4.93
Run 3: 3.24 seconds, loss offset = -4.70
Run 4: 9.00 seconds, loss offset = -4.93
Run 5: 6.84 seconds, loss offset = -4.82
Run 6: 4.81 seconds, loss offset = -4.74
Run 7: 3.51 seconds, loss offset = -4.78
Run 8: 6.66 seconds, loss offset = -4.93
Run 9: 8.48 seconds, loss offset = -4.93
Run 10: 8.54 seconds, loss offset = -4.93
Run 11: 6.46 seconds, loss offset = -4.87
Run 12: 8.34 seconds, loss offset = -4.85
Run 13: 6.95 seconds, loss offset = -4.82
Run 14: 5.76 seconds, loss offset = -4.34
Run 15: 8.82 seconds, loss offset = -4.93
