Run 1: 7.02 seconds, loss offset = 21.46
Run 2: 4.02 seconds, loss offset = 21.30
Run 3: 3.16 seconds, loss offset = 17.91
Run 4: 6.31 seconds, loss offset = 11.09
Run 5: 4.02 seconds, loss offset = 17.96
Run 6: 3.58 seconds, loss offset = 14.04
Run 7: 3.86 seconds, loss offset = 6.27
Run 8: 4.54 seconds, loss offset = 8.15
Run 9: 7.12 seconds, loss offset = 15.09
Run 10: 3.95 seconds, loss offset = 13.79
Run 11: 3.65 seconds, loss offset = 44.03
Run 12: 4.45 seconds, loss offset = 10.71
Run 13: 5.68 seconds, loss offset = 14.04
Run 14: 8.33 seconds, loss offset = 26.60
Run 15: 3.99 seconds, loss offset = 43.13
