1.0079629894543836	0.9453263199636868	1.0124036676891794	0.45286147691342027	1.0000587661914255e-10	1.0058233415575122	0.9935638134068547	0.9442846978335564	0.9503989627719268	1.0098070450896808
1.0171122426270908e-10	1.016231805711049e-10	1.8240974037672325e-6	0.09248390224960709	1.0001077934891024e-10	1.0000071765781203e-10	1.0144551008973734e-10	1.0000337547308328e-10	1.0000016318905469e-10	1.002696478921812e-10
1.0170026458721936e-10	1.0156450259783659e-10	1.8168134267663587e-6	1.0001473575738813e-10	1.0000252596136671e-10	1.0000370039306208e-10	1.0079101261031104e-10	1.0000497132074046e-10	1.0000118650345109e-10	1.0000078534935005e-10
1.0168649917617905e-10	1.0665654857963454e-10	1.816282546756474e-6	1.000000450360895e-10	1.0000000044394848e-10	1.0000379996973565e-10	1.0899359479502249e-10	0.049707556416014494	1.0000094041167929e-10	1.000956642320068e-10
1.0170951511060749e-10	1.015244252841024e-10	1.816108557788011e-6	0.4412495496411256	0.9511521243542842	1.0000382040782024e-10	1.0024593333953598e-10	1.0000666507086381e-10	1.0000081905817925e-10	1.001409870839561e-10
1.0172352623003543e-10	1.0157504702551573e-10	1.743650410975069e-6	1.000000438033879e-10	1.000007573009971e-10	1.0000227189163387e-10	1.0368248930609344e-10	1.0000789417172302e-10	1.0000079764421594e-10	1.0000003832477075e-10
1.0172184741550975e-10	0.0012831353255142468	2.2609526091759368e-6	0.0010524840812375035	1.0000396277922399e-10	0.0005058625604933867	0.000750424299796921	1.0008491956417462e-10	0.0012148337980389032	1.0022924883751894e-10
1.0170806296232379e-10	1.0158879585635265e-10	1.705316050542543e-6	1.0000005530734447e-10	1.0000045993783895e-10	1.0000256990015358e-10	1.0130301742095137e-10	1.0000629390240257e-10	1.0000090482253621e-10	1.0023191953296802e-10
1.0170041291242209e-10	1.0193029922477731e-10	2.1963292806095558e-6	1.0028240684742576e-10	1.0000629099935902e-10	1.0000434160343575e-10	1.0000059455433319e-10	0.0012241756020008598	1.0000295152802863e-10	0.0005987586678098145
0.0002546886717603731	1.015748078553736e-10	2.093296493270082e-6	1.0000000003792375e-10	1.0002973855576789e-10	1.0001751315135085e-10	1.0000000273113514e-10	1.0000585046641311e-10	1.000010272436117e-10	1.000008869744974e-10
1.0171576545856765e-10	0.9991254041737089	1.8203428038575515e-6	0.000907557137432314	0.9512983663246354	1.0000374266018322e-10	1.0005590628928604e-10	1.0000543073965068e-10	0.9999827727534848	1.0004924265791497e-10
1.003513454637535	1.0126451716189117e-10	1.0036201460079661	1.0001268138564123e-10	1.0000025921853306e-10	1.00001742346948e-10	1.004793139990752	1.000052330549377e-10	1.0000196821942647e-10	1.0000278366563771e-10
1.017273875758781e-10	1.0158142220021573e-10	1.8249806770063006e-6	0.9962278097767208	1.0000041209717805e-10	1.0039854709115386	1.0025950381145666e-10	1.0106535788385402	1.0000105917998765e-10	1.0027643120556793
1.0170479245092979e-10	1.0225865124744873	1.8292105674244716e-6	0.003498391665383316	0.9709237068841294	1.00003886407192e-10	1.0001544261032456e-10	1.0000926134077128e-10	1.021181836813284	1.0000004415587694e-10
1.0185631454107233	1.0162494795300639e-10	1.0155000808153867	0.052231572458793306	0.09958226331343971	0.011976666784501596	1.0206724842359105	1.0000583100654968e-10	1.0001448502704256e-10	0.018459886524539042
1.0170868659425915e-10	1.0166314616568931e-10	1.8369224972945457e-6	1.0000004897887843e-10	1.0000007017523849e-10	1.0000435904480804e-10	1.0102169358720965e-10	0.061051132147409065	1.0000160869694953e-10	1.0000096326391966e-10
1.0144422087623556e-10	1.0386588388059508	1.8357692846600943e-6	0.5653361790381847	1.5582024214444699	1.00003677692388e-10	0.03480490028184325	0.052625027148474626	0.04997935972671783	1.0000001649217748e-10
1.0145922068926958	1.0161089165152028e-10	1.0104279346747802	0.7087041686409058	1.000021741074622e-10	1.0100208978888734	0.9994039054464917	0.9574660598558775	0.9855502118174796	1.0173901238764775
1.0159264872416595e-10	1.1441327131613453e-10	1.8130132045506748e-6	1.0380792147717259e-10	1.0001514241370868e-10	1.0000239250895047e-10	1.0136242769780788e-10	1.0000642021016593e-10	1.0000001890092097e-10	1.0000012196173537e-10
1.0169409458975303e-10	0.9835660017340402	1.8141119083690098e-6	1.0001718974903782e-10	0.47562038158938585	1.0000374521087738e-10	1.011046372637414e-10	1.0000453579978203e-10	1.0000134502951409e-10	1.0000022578187722e-10
1.0170796401826503e-10	1.0163269608719036e-10	0.005049340886939239	1.0000000772054304e-10	1.0000007444872945e-10	1.0000086675176684e-10	1.003707593484277e-10	1.0000481111268079e-10	1.0000242091762942e-10	1.0004708479448612e-10
0.007908100924986642	1.0172815494385306e-10	1.8545949074397361e-6	1.0000198365131345e-10	1.0000537209825028e-10	0.006278471136910338	1.0001581227863329e-10	1.0000399548725593e-10	1.0000023181551335e-10	0.011564765447704397
1.0169940225799423e-10	1.0161276510911752e-10	1.826364465741298e-6	1.0000019405952112e-10	1.00000045695234e-10	1.0000471471358655e-10	1.00161682062885e-10	1.0000602278356519e-10	1.0000096487923087e-10	1.0022658102194724e-10
1.017070746723111e-10	1.0166018972376621e-10	1.8318461334865636e-6	1.0000077527153685e-10	1.0000042231942564e-10	1.0000362045479562e-10	1.0000502267932483e-10	1.0000392700338114e-10	1.0000057000090921e-10	1.0005531312303615e-10
1.0170908443067384e-10	1.0184200187939329e-10	1.8040386165232083e-6	1.000436429791943e-10	1.000003451351515e-10	1.0000753002323569e-10	1.0005828217539183e-10	1.0000592973087392e-10	1.0000083224492996e-10	1.0000001875743252e-10
1.0170785089959038e-10	1.0169527317375191e-10	1.8227391312628037e-6	1.0000000029688532e-10	1.000391359796338e-10	1.0000515777423538e-10	1.0000094736879394e-10	1.0000470057868499e-10	1.0000132258127038e-10	1.0000007526932308e-10
1.0172625211780403e-10	1.0158980675590904e-10	1.823618072533017e-6	0.6652752174365343	1.3377294764933805	1.0000184174020339e-10	1.0034484085191477e-10	1.0000481019732555e-10	1.0000096514269199e-10	1.0001948006629173e-10
1.0170701313237518e-10	1.0165868952268904e-10	1.8268861850302037e-6	1.0000000000008913e-10	1.000032061796294e-10	1.0000298489242235e-10	1.0576888064276501e-10	1.000042475280886e-10	1.0000100897874177e-10	1.0002926593301452e-10
1.0171234383267193e-10	1.0125635253710863e-10	1.821573275716762e-6	1.0030698856736252e-10	1.0000040166147188e-10	1.000045148997483e-10	1.0000131950316853e-10	1.0000525170915027e-10	1.0000281562539395e-10	1.0000137043709767e-10
1.0169418196015985e-10	1.018115303432249e-10	1.8256770825481458e-6	1.0034018693646382e-10	1.0000198307854389e-10	1.0001317153209283e-10	1.0000228150947438e-10	1.0000520272679092e-10	1.0000479272740993e-10	1.000005947176993e-10
