Run 1: 3.19 seconds, loss offset = 21.34
Run 2: 5.66 seconds, loss offset = 8066.58
Run 3: 5.04 seconds, loss offset = 2.72
Run 4: 6.51 seconds, loss offset = 3.29
Run 5: 8.61 seconds, loss offset = 1.34
Run 6: 10.03 seconds, loss offset = 14.54
Run 7: 7.49 seconds, loss offset = 0.31
Run 8: 5.11 seconds, loss offset = 10.95
Run 9: 6.15 seconds, loss offset = 1.87
Run 10: 4.58 seconds, loss offset = 2.94
Run 11: 6.64 seconds, loss offset = 2.39
Run 12: 5.30 seconds, loss offset = 3.61
Run 13: 6.39 seconds, loss offset = 6.34
Run 14: 6.53 seconds, loss offset = 4.20
Run 15: 3.40 seconds, loss offset = 19.86
