Run 1: 4.46 seconds, loss offset = 25.94
Run 2: 8.28 seconds, loss offset = 15.27
Run 3: 3.66 seconds, loss offset = 9.68
Run 4: 8.01 seconds, loss offset = 29.33
Run 5: 2.81 seconds, loss offset = 20.74
Run 6: 3.97 seconds, loss offset = 22.06
Run 7: 8.56 seconds, loss offset = 31.65
Run 8: 5.10 seconds, loss offset = 55.46
Run 9: 6.36 seconds, loss offset = 5.14
Run 10: 4.44 seconds, loss offset = 22.42
Run 11: 3.63 seconds, loss offset = 148.23
Run 12: 8.59 seconds, loss offset = 66.24
Run 13: 3.76 seconds, loss offset = 18.41
Run 14: 5.69 seconds, loss offset = 107.71
Run 15: 4.59 seconds, loss offset = 25.74
